order_id,order_date,customer_id,product_id,product_name,category,quantity,unit_price
O-14204,2024-08-05,C-1090,P-037,Deluxe Trimmer 037,Beauty,1,113.35
O-11947,2024-08-05,C-0505,P-010,Basic Webcam 010,Electronics,3,161.59
O-12094,2024-08-05,C-0542,P-021,Basic Pan Set 021,Home & Kitchen,3,8.96
O-12488,2024-08-05,C-0639,P-055,Max Chair Cushion 055,Office,1,158.29
O-13885,2024-08-06,C-1003,P-042,Compact Mirror 042,Beauty,3,165.56
O-13233,2024-08-06,C-0830,P-019,Smart Blender 019,Home & Kitchen,1,58.78
O-13731,2024-08-06,C-0964,P-039,Premium Hair Dryer 039,Beauty,2,54.73
O-13453,2024-08-07,C-0896,P-008,Mini Speaker 008,Electronics,1,135.34
O-11362,2024-08-07,C-0360,P-045,Classic Plush Bear 045,Toys,1,35.32
O-13507,2024-08-07,C-0911,P-030,Mini Yoga Mat 030,Sports & Outdoor,3,36.77
O-13914,2024-08-07,C-1013,P-015,Basic Pan Set 015,Home & Kitchen,3,26.62
O-14085,2024-08-07,C-1060,P-018,Smart Organizer 018,Home & Kitchen,1,63.02
O-13551,2024-08-08,C-0921,P-010,Basic Webcam 010,Electronics,3,161.4
O-10830,2024-08-08,C-0213,P-009,Classic Power Bank 009,Electronics,3,71.03
O-10848,2024-08-08,C-0219,P-030,Mini Yoga Mat 030,Sports & Outdoor,3,34.74
O-13292,2024-08-08,C-0845,P-057,Max Desk Pad 057,Office,1,92.9
O-11274,2024-08-08,C-0337,P-008,Mini Speaker 008,Electronics,4,134.74
O-12321,2024-08-08,C-0595,P-002,Basic Speaker 002,Electronics,1,92.96
O-14407,2024-08-08,C-1137,P-022,Mini Coffee Maker 022,Home & Kitchen,2,119.57
O-13551,2024-08-08,C-0921,P-010,Basic Webcam 010,Electronics,3,161.4
O-14576,2024-08-09,C-1189,P-044,Premium Puzzle 044,Toys,4,25.79
O-11931,2024-08-09,C-0500,P-012,Mini Keyboard 012,Electronics,4,33.61
O-11497,2024-08-09,C-0396,P-009,Classic Power Bank 009,Electronics,3,69.84
O-11457,2024-08-09,C-0387,P-033,Deluxe Running Belt 033,Sports & Outdoor,2,77.4
O-12794,2024-08-09,C-0718,P-016,Mini Coffee Maker 016,Home & Kitchen,1,44.34
O-12332,2024-08-09,C-0598,P-007,Smart Headphones 007,Electronics,3,79.66
O-13255,2024-08-09,C-0834,P-037,Deluxe Trimmer 037,Beauty,1,109.35
O-14181,2024-08-09,C-1081,P-031,Compact Backpack 031,Sports & Outdoor,2,57.35
O-11141,2024-08-09,C-0297,P-053,Basic Pen Set 053,Office,3,151.58
O-14283,2024-08-10,C-1107,P-037,Deluxe Trimmer 037,Beauty,2,113.8
O-13926,2024-08-10,C-1015,P-027,Travel Water Bottle 027,Sports & Outdoor,1,87.61
O-10303,2024-08-10,C-0087,P-056,Pro Notebook Set 056,Office,3,108.29
O-10555,2024-08-10,C-0150,P-045,Classic Plush Bear 045,Toys,2,34.42
O-14301,2024-08-10,C-1112,P-027,Travel Water Bottle 027,Sports & Outdoor,1,83.96
O-11499,2024-08-10,C-0396,P-033,Deluxe Running Belt 033,Sports & Outdoor,2,77.3
O-11887,2024-08-10,C-0491,P-043,Max Building Set 043,Toys,2,68.7
O-12662,2024-08-10,C-0685,P-016,Mini Coffee Maker 016,Home & Kitchen,4,43.23
O-14169,2024-08-10,C-1079,P-051,Mini Notebook Set 051,Office,3,48.44
O-10986,2024-08-10,C-0255,P-005,Travel Mouse 005,Electronics,3,156.62
O-13666,2024-08-10,C-0949,P-043,Max Building Set 043,Toys,3,68.36
O-13569,2024-08-10,C-0925,P-015,Basic Pan Set 015,Home & Kitchen,2,27.47
O-10501,2024-08-10,C-0138,P-006,Eco Keyboard 006,Electronics,1,125.15
O-13980,2024-08-10,C-1030,P-055,Max Chair Cushion 055,Office,1,148.8
O-11041,2024-08-10,C-0269,P-054,Mini Monitor Stand 054,Office,2,62.33
O-13272,2024-08-10,C-0837,P-026,Premium Backpack 026,Sports & Outdoor,3,132.18
O-11200,2024-08-11,C-0314,P-018,Smart Organizer 018,Home & Kitchen,1,62.44
O-10796,2024-08-11,C-0207,P-026,Premium Backpack 026,Sports & Outdoor,3,128.76
O-14552,2024-08-11,C-1180,P-053,Basic Pen Set 053,Office,3,154.65
O-11773,2024-08-12,C-0462,P-033,Deluxe Running Belt 033,Sports & Outdoor,2,78.08
O-10121,2024-08-12,C-0033,P-054,Mini Monitor Stand 054,Office,3,62.27
O-11192,2024-08-12,C-0313,P-049,Classic Plush Bear 049,Toys,3,86.52
O-14047,2024-08-12,C-1049,P-049,Classic Plush Bear 049,Toys,3,91.79
O-11168,2024-08-12,C-0308,P-044,Premium Puzzle 044,Toys,1,26.02
O-12767,2024-08-12,C-0712,P-008,Mini Speaker 008,Electronics,1,139.61
O-12240,2024-08-13,C-0576,P-017,Deluxe Lamp 017,Home & Kitchen,3,146.03
O-10591,2024-08-13,C-0158,P-046,Smart Race Track 046,Toys,3,86.51
O-14156,2024-08-13,C-1075,P-003,Travel Power Bank 003,Electronics,2,135.94
O-14452,2024-08-13,C-1152,P-037,Deluxe Trimmer 037,Beauty,3,109.03
O-10674,2024-08-13,C-0177,P-028,Travel Running Belt 028,Sports & Outdoor,3,11.9
O-10132,2024-08-13,C-0036,P-016,Mini Coffee Maker 016,Home & Kitchen,2,44.44
O-12983,2024-08-13,C-0770,P-022,Mini Coffee Maker 022,Home & Kitchen,2,118.35
O-13996,2024-08-13,C-1035,P-003,Travel Power Bank 003,Electronics,2,139.7
O-12491,2024-08-13,C-0639,P-025,Smart Yoga Mat 025,Sports & Outdoor,4,81.38
O-11771,2024-08-13,C-0460,P-052,Smart Desk Pad 052,Office,2,24.55
O-12231,2024-08-13,C-0575,P-043,Max Building Set 043,Toys,2,66.63
O-12193,2024-08-14,C-0565,P-024,Basic Organizer 024,Home & Kitchen,2,24.45
O-13755,2024-08-14,C-0969,P-014,Premium Kettle 014,Home & Kitchen,3,62.62
O-12501,2024-08-14,C-0642,P-024,Basic Organizer 024,Home & Kitchen,4,24.37
O-13429,2024-08-14,C-0891,P-028,Travel Running Belt 028,Sports & Outdoor,4,11.41
O-10251,2024-08-14,C-0074,P-060,Max Chair Cushion 060,Office,1,61.54
O-13543,2024-08-14,C-0916,P-019,Smart Blender 019,Home & Kitchen,1,61.54
O-13036,2024-08-14,C-0782,P-010,Basic Webcam 010,Electronics,3,158.53
O-12193,2024-08-14,C-0565,P-024,Basic Organizer 024,Home & Kitchen,2,24.45
O-14559,2024-08-14,C-1181,P-023,Max Lamp 023,Home & Kitchen,2,80.76
O-11253,2024-08-14,C-0330,P-031,Compact Backpack 031,Sports & Outdoor,2,57.07
O-10639,2024-08-15,C-0168,P-015,Basic Pan Set 015,Home & Kitchen,2,27.51
O-12345,2024-08-15,C-0603,P-011,Basic Mouse 011,Electronics,2,66.28
O-14252,2024-08-15,C-1101,P-024,Basic Organizer 024,Home & Kitchen,4,24.31
O-12394,2024-08-15,C-0614,P-026,Premium Backpack 026,Sports & Outdoor,3,125.23
O-12267,2024-08-15,C-0584,P-044,Premium Puzzle 044,Toys,2,25.05
O-11142,2024-08-15,C-0300,P-016,Mini Coffee Maker 016,Home & Kitchen,3,43.16
O-11999,2024-08-15,C-0517,P-047,Smart Building Set 047,Toys,1,130.94
O-10409,2024-08-15,C-0115,P-023,Max Lamp 023,Home & Kitchen,3,76.24
O-10348,2024-08-15,C-0098,P-046,Smart Race Track 046,Toys,3,84.95
O-10190,2024-08-15,C-0052,P-010,Basic Webcam 010,Electronics,3,153.72
O-12511,2024-08-15,C-0643,P-028,Travel Running Belt 028,Sports & Outdoor,3,11.7
O-10148,2024-08-15,C-0040,P-017,Deluxe Lamp 017,Home & Kitchen,3,139.2
O-14068,2024-08-15,C-1056,P-059,Basic Monitor Stand 059,Office,2,57.76
O-14330,2024-08-15,C-1118,P-002,Basic Speaker 002,Electronics,1,93.95
O-13649,2024-08-16,C-0946,P-011,Basic Mouse 011,Electronics,1,65.68
O-14216,2024-08-16,C-1092,P-002,Basic Speaker 002,Electronics,3,99.4
O-13345,2024-08-16,C-0867,P-019,Smart Blender 019,Home & Kitchen,3,60.72
O-14038,2024-08-16,C-1047,P-018,Smart Organizer 018,Home & Kitchen,4,60.92
O-13280,2024-08-16,C-0840,P-044,Premium Puzzle 044,Toys,2,24.17
O-12415,2024-08-16,C-0619,P-024,Basic Organizer 024,Home & Kitchen,1,24.39
O-12773,2024-08-17,C-0713,P-018,Smart Organizer 018,Home & Kitchen,1,63.81
O-10572,2024-08-17,C-0156,P-032,Max Water Bottle 032,Sports & Outdoor,1,105.81
O-12124,2024-08-17,C-0550,P-055,Max Chair Cushion 055,Office,4,156.97
O-11761,2024-08-17,C-0458,P-037,Deluxe Trimmer 037,Beauty,2,113.99
O-10131,2024-08-17,C-0036,P-008,Mini Speaker 008,Electronics,1,137.91
O-12785,2024-08-17,C-0716,P-034,Family Tent 034,Sports & Outdoor,2,26.15
O-12694,2024-08-18,C-0691,P-042,Compact Mirror 042,Beauty,3,172.59
O-14186,2024-08-18,C-1082,P-035,Classic Hair Dryer 035,Beauty,1,117.51
O-13055,2024-08-18,C-0785,P-039,Premium Hair Dryer 039,Beauty,1,51.37
O-10602,2024-08-18,C-0161,P-057,Max Desk Pad 057,Office,3,96.67
O-11271,2024-08-18,C-0336,P-034,Family Tent 034,Sports & Outdoor,3,26.36
O-10026,2024-08-18,C-0006,P-030,Mini Yoga Mat 030,Sports & Outdoor,3,36.66
O-10818,2024-08-18,C-0210,P-048,Compact Puzzle 048,Toys,2,75.5
O-11844,2024-08-18,C-0481,P-028,Travel Running Belt 028,Sports & Outdoor,2,11.2
O-13513,2024-08-18,C-0912,P-036,Classic Skincare Set 036,Beauty,4,30.93
O-14435,2024-08-18,C-1146,P-002,Basic Speaker 002,Electronics,2,94.3
O-12694,2024-08-18,C-0691,P-042,Compact Mirror 042,Beauty,3,172.59
O-13782,2024-08-18,C-0975,P-005,Travel Mouse 005,Electronics,3,154.12
O-14284,2024-08-19,C-1107,P-045,Classic Plush Bear 045,Toys,1,35.79
O-10584,2024-08-19,C-0157,P-043,Max Building Set 043,Toys,3,70.33
O-10838,2024-08-19,C-0216,P-027,Travel Water Bottle 027,Sports & Outdoor,1,82.78
O-14373,2024-08-19,C-1129,P-023,Max Lamp 023,Home & Kitchen,2,77.57
O-13452,2024-08-19,C-0896,P-053,Basic Pen Set 053,Office,3,159.09
O-10463,2024-08-19,C-0130,P-056,Pro Notebook Set 056,Office,1,104.07
O-14118,2024-08-19,C-1069,P-048,Compact Puzzle 048,Toys,2,79.25
O-11502,2024-08-19,C-0397,P-008,Mini Speaker 008,Electronics,3,139.17
O-13886,2024-08-19,C-1003,P-014,Premium Kettle 014,Home & Kitchen,3,61.27
O-11516,2024-08-19,C-0400,P-013,Deluxe Blender 013,Home & Kitchen,3,140.45
O-13590,2024-08-20,C-0930,P-012,Mini Keyboard 012,Electronics,1,31.68
O-10426,2024-08-20,C-0120,P-037,Deluxe Trimmer 037,Beauty,2,111.61
O-12251,2024-08-20,C-0580,P-058,Smart Pen Set 058,Office,1,90.11
O-10165,2024-08-20,C-0043,P-045,Classic Plush Bear 045,Toys,2,34.4
O-10946,2024-08-20,C-0243,P-027,Travel Water Bottle 027,Sports & Outdoor,4,85.07
O-10274,2024-08-20,C-0080,P-043,Max Building Set 043,Toys,2,69.22
O-12739,2024-08-20,C-0705,P-060,Max Chair Cushion 060,Office,1,61.37
O-11704,2024-08-20,C-0443,P-027,Travel Water Bottle 027,Sports & Outdoor,2,84.67
O-10296,2024-08-21,C-0084,P-045,Classic Plush Bear 045,Toys,2,34.48
O-12896,2024-08-21,C-0748,P-017,Deluxe Lamp 017,Home & Kitchen,4,148.48
O-10377,2024-08-21,C-0104,P-046,Smart Race Track 046,Toys,2,85.03
O-12591,2024-08-21,C-0668,P-004,Deluxe Webcam 004,Electronics,3,25.32
O-14151,2024-08-21,C-1075,P-044,Premium Puzzle 044,Toys,4,24.21
O-14012,2024-08-21,C-1039,P-017,Deluxe Lamp 017,Home & Kitchen,1,149.23
O-11664,2024-08-21,C-0434,P-006,Eco Keyboard 006,Electronics,3,126.46
O-14226,2024-08-21,C-1094,P-019,Smart Blender 019,Home & Kitchen,1,59.83
O-13269,2024-08-22,C-0837,P-013,Deluxe Blender 013,Home & Kitchen,2,139.61
O-10636,2024-08-22,C-0168,P-021,Basic Pan Set 021,Home & Kitchen,3,9.12
O-13897,2024-08-22,C-1006,P-041,Eco Trimmer 041,Beauty,2,106.28
O-14403,2024-08-22,C-1136,P-007,Smart Headphones 007,Electronics,3,77.49
O-10024,2024-08-22,C-0006,P-048,Compact Puzzle 048,Toys,1,75.29
O-10894,2024-08-22,C-0230,P-046,Smart Race Track 046,Toys,2,83.0
O-13355,2024-08-22,C-0870,P-044,Premium Puzzle 044,Toys,2,24.31
O-10133,2024-08-22,C-0036,P-052,Smart Desk Pad 052,Office,3,24.56
O-12558,2024-08-22,C-0657,P-029,Deluxe Tent 029,Sports & Outdoor,3,76.82
O-14193,2024-08-22,C-1085,P-028,Travel Running Belt 028,Sports & Outdoor,2,11.2
O-14442,2024-08-22,C-1149,P-050,Family Race Track 050,Toys,3,56.54
O-10975,2024-08-22,C-0253,P-016,Mini Coffee Maker 016,Home & Kitchen,3,45.27
O-13629,2024-08-22,C-0942,P-011,Basic Mouse 011,Electronics,3,63.74
O-10241,2024-08-22,C-0072,P-026,Premium Backpack 026,Sports & Outdoor,3,127.86
O-13692,2024-08-23,C-0954,P-014,Premium Kettle 014,Home & Kitchen,3,62.18
O-13563,2024-08-23,C-0924,P-057,Max Desk Pad 057,Office,3,92.36
O-12920,2024-08-23,C-0755,P-051,Mini Notebook Set 051,Office,1,49.7
O-10111,2024-08-23,C-0027,P-003,Travel Power Bank 003,Electronics,1,132.6
O-12338,2024-08-23,C-0600,P-055,Max Chair Cushion 055,Office,1,146.14
O-14065,2024-08-23,C-1056,P-018,Smart Organizer 018,Home & Kitchen,1,63.06
O-14504,2024-08-23,C-1165,P-037,Deluxe Trimmer 037,Beauty,1,107.46
O-14543,2024-08-23,C-1179,P-058,Smart Pen Set 058,Office,3,93.17
O-11748,2024-08-24,C-0455,P-024,Basic Organizer 024,Home & Kitchen,3,23.44
O-14341,2024-08-24,C-1121,P-037,Deluxe Trimmer 037,Beauty,1,111.04
O-10004,2024-08-24,C-0001,P-056,Pro Notebook Set 056,Office,3,105.21
O-10459,2024-08-24,C-0128,P-025,Smart Yoga Mat 025,Sports & Outdoor,2,77.98
O-14084,2024-08-24,C-1060,P-018,Smart Organizer 018,Home & Kitchen,3,61.14
O-13703,2024-08-24,C-0958,P-026,Premium Backpack 026,Sports & Outdoor,2,125.88
O-12703,2024-08-24,C-0696,P-033,Deluxe Running Belt 033,Sports & Outdoor,2,74.2
O-13713,2024-08-24,C-0960,P-009,Classic Power Bank 009,Electronics,3,74.93
O-10123,2024-08-24,C-0033,P-029,Deluxe Tent 029,Sports & Outdoor,1,77.13
O-13474,2024-08-24,C-0902,P-006,Eco Keyboard 006,Electronics,2,132.74
O-11316,2024-08-24,C-0347,P-029,Deluxe Tent 029,Sports & Outdoor,1,78.6
O-13847,2024-08-24,C-0992,P-009,Classic Power Bank 009,Electronics,2,71.92
O-14538,2024-08-25,C-1178,P-013,Deluxe Blender 013,Home & Kitchen,2,149.37
O-13169,2024-08-25,C-0814,P-019,Smart Blender 019,Home & Kitchen,2,58.6
O-11426,2024-08-25,C-0379,P-035,Classic Hair Dryer 035,Beauty,4,115.18
O-10438,2024-08-25,C-0122,P-016,Mini Coffee Maker 016,Home & Kitchen,3,44.84
O-10438,2024-08-25,C-0122,P-016,Mini Coffee Maker 016,Home & Kitchen,3,44.84
O-10585,2024-08-25,C-0158,P-041,Eco Trimmer 041,Beauty,1,105.25
O-14429,2024-08-25,C-1143,P-022,Mini Coffee Maker 022,Home & Kitchen,1,121.31
O-12528,2024-08-25,C-0646,P-031,Compact Backpack 031,Sports & Outdoor,3,56.16
O-12008,2024-08-25,C-0520,P-019,Smart Blender 019,Home & Kitchen,2,59.84
O-14203,2024-08-25,C-1090,P-057,Max Desk Pad 057,Office,3,96.15
O-10339,2024-08-25,C-0097,P-002,Basic Speaker 002,Electronics,3,95.47
O-11762,2024-08-25,C-0459,P-007,Smart Headphones 007,Electronics,2,76.69
O-10266,2024-08-25,C-0078,P-006,Eco Keyboard 006,Electronics,3,128.65
O-12585,2024-08-25,C-0665,P-004,Deluxe Webcam 004,Electronics,2,25.42
O-12045,2024-08-26,C-0528,P-049,Classic Plush Bear 049,Toys,1,86.23
O-14536,2024-08-26,C-1178,P-023,Max Lamp 023,Home & Kitchen,1,78.89
O-12830,2024-08-26,C-0729,P-028,Travel Running Belt 028,Sports & Outdoor,1,11.48
O-12806,2024-08-26,C-0723,P-046,Smart Race Track 046,Toys,1,85.36
O-12651,2024-08-26,C-0684,P-030,Mini Yoga Mat 030,Sports & Outdoor,2,36.31
O-12608,2024-08-26,C-0672,P-029,Deluxe Tent 029,Sports & Outdoor,2,81.26
O-11078,2024-08-26,C-0277,P-050,Family Race Track 050,Toys,3,58.37
O-12150,2024-08-26,C-0556,P-048,Compact Puzzle 048,Toys,2,78.33
O-10995,2024-08-26,C-0256,P-021,Basic Pan Set 021,Home & Kitchen,2,8.9
O-11065,2024-08-27,C-0273,P-043,Max Building Set 043,Toys,1,71.49
O-13544,2024-08-27,C-0916,P-001,Classic Headphones 001,Electronics,4,84.44
O-14265,2024-08-27,C-1103,P-019,Smart Blender 019,Home & Kitchen,2,60.04
O-14153,2024-08-27,C-1075,P-051,Mini Notebook Set 051,Office,3,49.4
O-13793,2024-08-27,C-0979,P-002,Basic Speaker 002,Electronics,2,92.51
O-11828,2024-08-27,C-0477,P-019,Smart Blender 019,Home & Kitchen,3,61.79
O-10652,2024-08-27,C-0170,P-039,Premium Hair Dryer 039,Beauty,2,52.87
O-13743,2024-08-27,C-0966,P-054,Mini Monitor Stand 054,Office,1,63.03
O-10147,2024-08-28,C-0039,P-050,Family Race Track 050,Toys,3,57.42
O-11665,2024-08-28,C-0435,P-043,Max Building Set 043,Toys,2,67.05
O-14396,2024-08-28,C-1134,P-027,Travel Water Bottle 027,Sports & Outdoor,2,86.71
O-13939,2024-08-28,C-1018,P-004,Deluxe Webcam 004,Electronics,2,25.26
O-10321,2024-08-28,C-0092,P-031,Compact Backpack 031,Sports & Outdoor,3,55.69
O-14419,2024-08-28,C-1140,P-048,Compact Puzzle 048,Toys,1,76.01
O-14458,2024-08-28,C-1153,P-001,Classic Headphones 001,Electronics,2,84.8
O-12399,2024-08-28,C-0617,P-027,Travel Water Bottle 027,Sports & Outdoor,2,85.31
O-11109,2024-08-29,C-0288,P-040,Family Skincare Set 040,Beauty,3,29.34
O-10782,2024-08-29,C-0201,P-007,Smart Headphones 007,Electronics,1,78.45
O-13349,2024-08-29,C-0868,P-055,Max Chair Cushion 055,Office,1,148.64
O-11122,2024-08-29,C-0291,P-046,Smart Race Track 046,Toys,3,83.35
O-13478,2024-08-29,C-0903,P-051,Mini Notebook Set 051,Office,2,48.49
O-10231,2024-08-30,C-0067,P-013,Deluxe Blender 013,Home & Kitchen,3,143.97
O-14351,2024-08-30,C-1123,P-032,Max Water Bottle 032,Sports & Outdoor,1,103.4
O-11765,2024-08-30,C-0460,P-012,Mini Keyboard 012,Electronics,3,33.66
O-12443,2024-08-30,C-0628,P-042,Compact Mirror 042,Beauty,3,176.09
O-13174,2024-08-30,C-0815,P-034,Family Tent 034,Sports & Outdoor,2,26.53
O-12553,2024-08-30,C-0656,P-035,Classic Hair Dryer 035,Beauty,2,116.13
O-10071,2024-08-31,C-0019,P-048,Compact Puzzle 048,Toys,2,75.83
O-11901,2024-08-31,C-0494,P-026,Premium Backpack 026,Sports & Outdoor,2,126.68
O-12291,2024-08-31,C-0588,P-044,Premium Puzzle 044,Toys,1,25.93
O-14040,2024-08-31,C-1047,P-045,Classic Plush Bear 045,Toys,1,36.3
O-10087,2024-08-31,C-0022,P-042,Compact Mirror 042,Beauty,2,178.14
O-10697,2024-08-31,C-0182,P-047,Smart Building Set 047,Toys,3,137.13
O-10084,2024-08-31,C-0022,P-026,Premium Backpack 026,Sports & Outdoor,3,128.51
O-10700,2024-08-31,C-0182,P-029,Deluxe Tent 029,Sports & Outdoor,2,80.1
O-12148,2024-08-31,C-0555,P-007,Smart Headphones 007,Electronics,1,76.03
O-12432,2024-08-31,C-0624,P-003,Travel Power Bank 003,Electronics,3,133.78
O-13798,2024-08-31,C-0980,P-033,Deluxe Running Belt 033,Sports & Outdoor,1,76.44
O-10255,2024-08-31,C-0075,P-029,Deluxe Tent 029,Sports & Outdoor,3,78.9
O-14230,2024-09-01,C-1096,P-018,Smart Organizer 018,Home & Kitchen,1,63.9
O-13917,2024-09-01,C-1013,P-041,Eco Trimmer 041,Beauty,2,101.12
O-14050,2024-09-01,C-1051,P-052,Smart Desk Pad 052,Office,3,22.99
O-12401,2024-09-01,C-0617,P-032,Max Water Bottle 032,Sports & Outdoor,1,101.81
O-10987,2024-09-01,C-0255,P-017,Deluxe Lamp 017,Home & Kitchen,1,146.07
O-13870,2024-09-01,C-0999,P-041,Eco Trimmer 041,Beauty,3,101.4
O-14303,2024-09-01,C-1113,P-008,Mini Speaker 008,Electronics,2,136.13
O-14276,2024-09-01,C-1106,P-037,Deluxe Trimmer 037,Beauty,3,111.67
O-10223,2024-09-02,C-0066,P-041,Eco Trimmer 041,Beauty,3,103.78
O-12003,2024-09-02,C-0519,P-017,Deluxe Lamp 017,Home & Kitchen,3,143.97
O-10146,2024-09-02,C-0039,P-051,Mini Notebook Set 051,Office,2,48.51
O-13745,2024-09-02,C-0967,P-040,Family Skincare Set 040,Beauty,1,30.07
O-10143,2024-09-02,C-0039,P-020,Basic Kettle 020,Home & Kitchen,1,96.3
O-10502,2024-09-02,C-0138,P-055,Max Chair Cushion 055,Office,3,156.66
O-11284,2024-09-02,C-0339,P-036,Classic Skincare Set 036,Beauty,1,32.38
O-13603,2024-09-03,C-0933,P-041,Eco Trimmer 041,Beauty,1,100.31
O-14345,2024-09-03,C-1122,P-029,Deluxe Tent 029,Sports & Outdoor,3,81.25
O-11282,2024-09-03,C-0339,P-028,Travel Running Belt 028,Sports & Outdoor,3,11.62
O-10961,2024-09-03,C-0248,P-004,Deluxe Webcam 004,Electronics,1,25.39
O-11001,2024-09-03,C-0259,P-060,Max Chair Cushion 060,Office,3,62.26
O-14418,2024-09-03,C-1140,P-035,Classic Hair Dryer 035,Beauty,3,111.67
O-12385,2024-09-03,C-0611,P-005,Travel Mouse 005,Electronics,3,157.54
O-11270,2024-09-03,C-0336,P-034,Family Tent 034,Sports & Outdoor,3,26.68
O-12349,2024-09-03,C-0603,P-036,Classic Skincare Set 036,Beauty,4,32.07
O-11781,2024-09-03,C-0465,P-042,Compact Mirror 042,Beauty,3,175.25
O-14129,2024-09-03,C-1071,P-006,Eco Keyboard 006,Electronics,1,131.86
O-10750,2024-09-03,C-0192,P-052,Smart Desk Pad 052,Office,3,24.05
O-13335,2024-09-04,C-0863,P-011,Basic Mouse 011,Electronics,3,66.24
O-12069,2024-09-04,C-0536,P-023,Max Lamp 023,Home & Kitchen,3,79.45
O-12284,2024-09-04,C-0587,P-026,Premium Backpack 026,Sports & Outdoor,3,125.26
O-13225,2024-09-04,C-0828,P-045,Classic Plush Bear 045,Toys,3,35.37
O-14450,2024-09-04,C-1152,P-059,Basic Monitor Stand 059,Office,1,59.09
O-11930,2024-09-04,C-0500,P-056,Pro Notebook Set 056,Office,2,105.55
O-14277,2024-09-04,C-1106,P-013,Deluxe Blender 013,Home & Kitchen,2,140.02
O-14541,2024-09-04,C-1179,P-046,Smart Race Track 046,Toys,3,86.11
O-14420,2024-09-04,C-1141,P-017,Deluxe Lamp 017,Home & Kitchen,3,142.59
O-12473,2024-09-04,C-0635,P-012,Mini Keyboard 012,Electronics,2,32.29
O-12357,2024-09-05,C-0605,P-025,Smart Yoga Mat 025,Sports & Outdoor,2,78.99
O-13781,2024-09-05,C-0975,P-052,Smart Desk Pad 052,Office,2,24.29
O-11449,2024-09-05,C-0383,P-019,Smart Blender 019,Home & Kitchen,3,60.28
O-12060,2024-09-05,C-0531,P-060,Max Chair Cushion 060,Office,2,59.36
O-14612,2024-09-05,C-1200,P-057,Max Desk Pad 057,Office,2,93.91
O-13336,2024-09-05,C-0863,P-012,Mini Keyboard 012,Electronics,1,32.49
O-13041,2024-09-05,C-0783,P-002,Basic Speaker 002,Electronics,1,93.33
O-13935,2024-09-05,C-1018,P-019,Smart Blender 019,Home & Kitchen,1,58.71
O-14332,2024-09-05,C-1119,P-016,Mini Coffee Maker 016,Home & Kitchen,3,45.35
O-11263,2024-09-06,C-0333,P-047,Smart Building Set 047,Toys,2,129.39
O-13258,2024-09-06,C-0835,P-012,Mini Keyboard 012,Electronics,2,32.12
O-10393,2024-09-06,C-0110,P-013,Deluxe Blender 013,Home & Kitchen,2,148.83
O-12820,2024-09-06,C-0727,P-028,Travel Running Belt 028,Sports & Outdoor,1,11.98
O-11003,2024-09-06,C-0259,P-038,Classic Mirror 038,Beauty,3,62.33
O-11848,2024-09-06,C-0481,P-049,Classic Plush Bear 049,Toys,1,93.38
O-13826,2024-09-06,C-0985,P-054,Mini Monitor Stand 054,Office,3,61.64
O-10006,2024-09-06,C-0001,P-044,Premium Puzzle 044,Toys,4,26.06
O-13219,2024-09-06,C-0828,P-036,Classic Skincare Set 036,Beauty,1,31.04
O-12424,2024-09-06,C-0622,P-028,Travel Running Belt 028,Sports & Outdoor,4,11.82
O-11298,2024-09-06,C-0343,P-034,Family Tent 034,Sports & Outdoor,3,26.61
O-11306,2024-09-07,C-0345,P-049,Classic Plush Bear 049,Toys,3,92.93
O-13588,2024-09-07,C-0929,P-046,Smart Race Track 046,Toys,3,84.95
O-13818,2024-09-07,C-0985,P-007,Smart Headphones 007,Electronics,2,75.86
O-14051,2024-09-07,C-1051,P-038,Classic Mirror 038,Beauty,3,62.77
O-10963,2024-09-07,C-0249,P-023,Max Lamp 023,Home & Kitchen,2,82.13
O-12912,2024-09-07,C-0753,P-049,Classic Plush Bear 049,Toys,1,86.8
O-11970,2024-09-08,C-0510,P-034,Family Tent 034,Sports & Outdoor,3,25.89
O-10485,2024-09-08,C-0134,P-046,Smart Race Track 046,Toys,2,83.22
O-12972,2024-09-08,C-0767,P-032,Max Water Bottle 032,Sports & Outdoor,4,105.17
O-13631,2024-09-08,C-0943,P-022,Mini Coffee Maker 022,Home & Kitchen,3,120.78
O-14535,2024-09-08,C-1178,P-017,Deluxe Lamp 017,Home & Kitchen,3,143.31
O-10416,2024-09-08,C-0117,P-033,Deluxe Running Belt 033,Sports & Outdoor,4,74.33
O-11496,2024-09-08,C-0396,P-015,Basic Pan Set 015,Home & Kitchen,3,27.32
O-11410,2024-09-08,C-0374,P-013,Deluxe Blender 013,Home & Kitchen,2,150.59
O-10119,2024-09-08,C-0031,P-006,Eco Keyboard 006,Electronics,3,125.81
O-13535,2024-09-08,C-0915,P-021,Basic Pan Set 021,Home & Kitchen,2,9.34
O-13877,2024-09-08,C-1000,P-008,Mini Speaker 008,Electronics,2,135.89
O-14614,2024-09-09,C-1200,P-054,Mini Monitor Stand 054,Office,2,64.12
O-10295,2024-09-09,C-0084,P-007,Smart Headphones 007,Electronics,2,74.32
O-10230,2024-09-09,C-0067,P-056,Pro Notebook Set 056,Office,1,103.02
O-13628,2024-09-09,C-0942,P-012,Mini Keyboard 012,Electronics,1,33.54
O-12216,2024-09-09,C-0572,P-004,Deluxe Webcam 004,Electronics,1,26.25
